acct	sched_cd	Div_ord	Type_Interest	Interest_Percent
2014639	E	211585	ROYALTY	0.005859
2014647	E	211585	ROYALTY	0.002784
2014650	E	211585	ROYALTY	0.008710
2014655	E	211585	ROYALTY	0.011418
2014656	E	211585	ROYALTY	0.002730
2014658	E	211585	ROYALTY	0.003320
2014659	E	211585	ROYALTY	0.003047
2014660	E	211585	ROYALTY	0.003047
2014661	E	211585	ROYALTY	0.003047
2014663	E	211585	ROYALTY	0.003047
2014665	E	211585	ROYALTY	0.016450
2014667	E	211585	ROYALTY	0.017426
2014668	E	211585	ROYALTY	0.168130
2014670	E	211585	ROYALTY	0.004254
2015355	E	209682	ROYALTY	0.000511
2015357	E	209682	ROYALTY	0.000511
2015358	E	209682	ROYALTY	0.000767
2015361	E	209682	ROYALTY	0.001528
2015362	E	209682	ROYALTY	0.001528
2015364	E	209682	ROYALTY	0.001528
2015366	E	209682	ROYALTY	0.003842
2015367	E	209682	ROYALTY	0.003842
2015373	E	209682	ROYALTY	0.002292
2015381	E	209682	ROYALTY	0.003842
2015385	E	209682	ROYALTY	0.003842
2017818	E	171232	ROYALTY	0.000239
2018055	E	171232	ROYALTY	0.000028
2018933	E	022130	ROYALTY	0.004734
2018934	E	022130	ROYALTY	0.004734
2019611	E	011146	WORKING	0.812500
2020016	E	008388	ROYALTY	0.000833
2020017	E	008388	ROYALTY	0.000833
2020018	E	008388	ROYALTY	0.000834
2026752	E	001794	OVERRIDE	0.050000
2026758	E	001745	OVERRIDE	0.050000
2026759	E	001745	WORKING	0.693333
2026760	E	001753	OVERRIDE	0.050000
2026762	E	001753	WORKING	0.787500
2026764	E	001755	OVERRIDE	0.050000
2026765	E	001755	WORKING	0.783333
2026766	E	001758	OVERRIDE	0.050000
2026767	E	001758	WORKING	0.809375
2026769	E	001759	WORKING	0.750000
2026770	E	001761	OVERRIDE	0.050000
2026771	E	001761	WORKING	0.737423
2026772	E	001764	OVERRIDE	0.050000
2026773	E	001764	WORKING	0.825000
2026774	E	001765	OVERRIDE	0.050000
2026775	E	001765	WORKING	0.825000
2026779	E	001766	WORKING	0.811328
2026780	E	001771	ROYALTY	0.000114
2026783	E	001777	ROYALTY	0.000094
2026784	E	001792	OVERRIDE	0.050000
2026785	E	001792	WORKING	0.783332
2026786	E	001794	WORKING	0.767708
2026787	E	001799	OVERRIDE	0.050000
2026788	E	001799	WORKING	0.761210
2026789	E	001800	WORKING	0.750000
2026790	E	001809	OVERRIDE	0.050000
2026791	E	001809	WORKING	0.800000
2026792	E	001810	WORKING	0.746875
2026793	E	001816	WORKING	0.875000
2026794	E	001820	OVERRIDE	0.050000
2026795	E	001820	WORKING	0.700000
2026799	E	001822	WORKING	0.700000
2026800	E	001827	OVERRIDE	0.050000
2026801	E	001827	WORKING	0.784703
2026802	E	001838	OVERRIDE	0.050000
2026825	E	001838	WORKING	0.800000
2026827	E	001840	WORKING	0.760000
2026838	E	004345	ROYALTY	0.000955
2026873	E	009870	WORKING	0.750000
2026898	E	012475	ROYALTY	0.007607
2026899	E	013024	OVERRIDE	0.015834
2026900	E	013450	OVERRIDE	0.052083
2026903	E	016107	WORKING	0.875000
2026904	E	016609	OVERRIDE	0.010625
2026909	E	019173	WORKING	0.875000
2026910	E	020740	WORKING	0.750000
2026911	E	021318	OVERRIDE	0.016620
2026915	E	022874	WORKING	0.750000
2026928	E	024145	ROYALTY	0.000945
2026929	E	024145	ROYALTY	0.000945
2026930	E	024145	ROYALTY	0.003023
2026931	E	024145	ROYALTY	0.003023
2026932	E	024145	ROYALTY	0.003023
2026933	E	024145	ROYALTY	0.003024
2026934	E	024145	ROYALTY	0.001512
2026935	E	024145	ROYALTY	0.000945
2026936	E	024145	ROYALTY	0.001542
2026938	E	024145	ROYALTY	0.000847
2026939	E	024145	ROYALTY	0.003780
2026940	E	024145	ROYALTY	0.001661
2026942	E	024145	ROYALTY	0.001661
2026944	E	024399	ROYALTY	0.004600
2026946	E	024771	ROYALTY	0.002477
2026947	E	024791	ROYALTY	0.000783
2026949	E	024791	ROYALTY	0.000783
2026950	E	024791	ROYALTY	0.000940
2026951	E	024791	ROYALTY	0.001079
2026957	E	024791	ROYALTY	0.001079
2026958	E	024791	ROYALTY	0.000783
2026959	E	024791	ROYALTY	0.000939
2026962	E	024791	ROYALTY	0.000917
2026963	E	024791	ROYALTY	0.000782
2026964	E	024791	ROYALTY	0.000783
2026965	E	024791	ROYALTY	0.000783
2026968	E	024791	ROYALTY	0.000783
2026969	E	024791	ROYALTY	0.000783
2026970	E	024791	ROYALTY	0.000783
2026972	E	024791	ROYALTY	0.001566
2026973	E	024791	ROYALTY	0.001566
2026974	E	024791	ROYALTY	0.000783
2026975	E	024791	ROYALTY	0.001566
2026976	E	024791	ROYALTY	0.001079
2026977	E	024791	ROYALTY	0.000940
2026978	E	024791	ROYALTY	0.000940
2026979	E	024791	ROYALTY	0.001566
2026980	E	024791	ROYALTY	0.001566
2026981	E	024791	ROYALTY	0.001566
2026984	E	033420	ROYALTY	0.003748
2026985	E	033420	ROYALTY	0.003748
2026986	E	033420	ROYALTY	0.003748
2026987	E	033420	ROYALTY	0.003748
2026988	E	033420	ROYALTY	0.003748
2026989	E	033420	ROYALTY	0.003748
2026990	E	039549	ROYALTY	0.007281
2027001	E	049025	ROYALTY	0.000328
2027004	E	068752	ROYALTY	0.001163
2027005	E	068752	ROYALTY	0.000302
2027006	E	068752	ROYALTY	0.000302
2027007	E	068752	ROYALTY	0.000151
2027008	E	068752	ROYALTY	0.000151
2027009	E	068752	WORKING	0.800000
2027012	E	140785	ROYALTY	0.000939
2027013	E	140785	ROYALTY	0.001730
2027014	E	140785	ROYALTY	0.001436
2027016	E	142134	ROYALTY	0.004630
2027017	E	142134	ROYALTY	0.004630
2027018	E	142134	ROYALTY	0.004630
2027019	E	142134	ROYALTY	0.004630
2027020	E	142134	ROYALTY	0.007716
2027021	E	142134	ROYALTY	0.007716
2027022	E	142134	ROYALTY	0.007716
2027023	E	142134	ROYALTY	0.004630
2027024	E	142134	ROYALTY	0.005208
2027025	E	142134	ROYALTY	0.004630
2027026	E	142134	ROYALTY	0.005208
2027029	E	142134	ROYALTY	0.004630
2027030	E	142134	ROYALTY	0.004630
2027047	E	143233	ROYALTY	0.004700
2027048	E	143233	ROYALTY	0.004700
2027050	E	152177	ROYALTY	0.013363
2027053	E	155954	ROYALTY	0.001252
2027054	E	155954	ROYALTY	0.002504
2027055	E	155954	ROYALTY	0.001730
2027056	E	155954	ROYALTY	0.001436
2027057	E	155954	ROYALTY	0.007973
2027058	E	156112	WORKING	0.750000
2027100	E	168260	OVERRIDE	0.002500
2027102	E	168260	ROYALTY	0.000940
2027103	E	168260	ROYALTY	0.004252
2027104	E	168260	ROYALTY	0.000560
2027105	E	168260	ROYALTY	0.000835
2027106	E	168260	ROYALTY	0.000372
2027112	E	168884	OVERRIDE	0.002484
2027114	E	168884	OVERRIDE	0.003297
2027115	E	168884	ROYALTY	0.001540
2027116	E	168884	ROYALTY	0.001540
2027121	E	168884	ROYALTY	0.001081
2027127	E	168884	ROYALTY	0.001511
2027128	E	168884	ROYALTY	0.003022
2027130	E	168884	ROYALTY	0.001656
2027131	E	168884	ROYALTY	0.001541
2027132	E	168884	ROYALTY	0.001541
2027135	E	171232	OVERRIDE	0.000180
2027136	E	171232	OVERRIDE	0.002500
2027137	E	171232	ROYALTY	0.000038
2027138	E	171232	ROYALTY	0.000031
2027139	E	171232	ROYALTY	0.000717
2027140	E	171232	ROYALTY	0.000038
2027141	E	171232	ROYALTY	0.000034
2027143	E	171232	ROYALTY	0.000038
2027144	E	171232	ROYALTY	0.000034
2027145	E	171232	ROYALTY	0.000034
2027146	E	171232	ROYALTY	0.000038
2027147	E	171232	ROYALTY	0.000036
2027149	E	171232	ROYALTY	0.000038
2027150	E	171232	ROYALTY	0.000038
2027157	E	171232	ROYALTY	0.000025
2027168	E	171232	ROYALTY	0.000025
2027170	E	171232	ROYALTY	0.000035
2027174	E	171232	ROYALTY	0.000028
2027175	E	171232	ROYALTY	0.000029
2027179	E	171232	ROYALTY	0.000028
2027197	E	171232	ROYALTY	0.000028
2027202	E	171232	ROYALTY	0.000036
2027204	E	171232	ROYALTY	0.000036
2027205	E	171232	ROYALTY	0.000036
2027207	E	171232	ROYALTY	0.000036
2027213	E	171232	ROYALTY	0.000028
2027214	E	171232	ROYALTY	0.000028
2027220	E	171232	ROYALTY	0.000036
2027230	E	171232	ROYALTY	0.000032
2027231	E	171232	ROYALTY	0.000045
2027232	E	171232	ROYALTY	0.000036
2027233	E	171232	ROYALTY	0.000033
2027234	E	171232	ROYALTY	0.000031
2027239	E	171232	ROYALTY	0.000031
2027240	E	171232	ROYALTY	0.000035
2027241	E	171232	ROYALTY	0.000031
2027242	E	171232	ROYALTY	0.000035
2027243	E	171232	ROYALTY	0.000031
2027244	E	171232	ROYALTY	0.000031
2027246	E	171232	ROYALTY	0.000031
2027247	E	171232	ROYALTY	0.000037
2027248	E	171232	ROYALTY	0.000027
2027254	E	171232	ROYALTY	0.000565
2027255	E	171232	ROYALTY	0.000041
2027256	E	171232	ROYALTY	0.000041
2027257	E	171232	ROYALTY	0.000041
2027258	E	171232	ROYALTY	0.000064
2027259	E	171232	ROYALTY	0.000121
2027260	E	171232	ROYALTY	0.000843
2027261	E	171232	ROYALTY	0.000041
2027262	E	171232	ROYALTY	0.000050
2027263	E	171232	ROYALTY	0.000376
2027264	E	171232	ROYALTY	0.000041
2027265	E	171232	ROYALTY	0.000041
2027266	E	171232	ROYALTY	0.000041
2027267	E	171232	ROYALTY	0.000041
2027268	E	171232	ROYALTY	0.000027
2027269	E	171232	ROYALTY	0.000041
2027270	E	171232	ROYALTY	0.000041
2027271	E	171232	ROYALTY	0.000064
2027272	E	171232	ROYALTY	0.000032
2027273	E	171232	ROYALTY	0.000045
2027274	E	171232	ROYALTY	0.000041
2027275	E	171232	ROYALTY	0.000041
2027276	E	171232	ROYALTY	0.000278
2027286	E	177910	OVERRIDE	0.000180
2027287	E	177910	OVERRIDE	0.002500
2027289	E	177910	ROYALTY	0.000033
2027290	E	177910	ROYALTY	0.001192
2027291	E	177910	ROYALTY	0.000185
2027301	E	177910	ROYALTY	0.000031
2027302	E	177910	ROYALTY	0.000031
2027303	E	177910	ROYALTY	0.000031
2027304	E	177910	ROYALTY	0.000031
2027305	E	177910	ROYALTY	0.000031
2027306	E	177910	ROYALTY	0.000030
2027308	E	177910	ROYALTY	0.000179
2027309	E	177910	ROYALTY	0.000146
2027310	E	177910	ROYALTY	0.000146
2027311	E	177910	ROYALTY	0.000185
2027312	E	177910	ROYALTY	0.000026
2027313	E	177910	ROYALTY	0.000078
2027314	E	177910	ROYALTY	0.000071
2027317	E	177910	ROYALTY	0.000040
2027318	E	177910	ROYALTY	0.000179
2027319	E	177910	ROYALTY	0.000133
2027320	E	177910	ROYALTY	0.000237
2027321	E	177910	ROYALTY	0.000228
2027322	E	177910	ROYALTY	0.000082
2027323	E	178296	OVERRIDE	0.043360
2027325	E	179756	OVERRIDE	0.000445
2027326	E	179756	OVERRIDE	0.013194
2027335	E	179756	ROYALTY	0.003263
2027336	E	179756	ROYALTY	0.003263
2027337	E	179756	ROYALTY	0.001041
2027338	E	179756	ROYALTY	0.001041
2027339	E	179756	ROYALTY	0.000840
2027341	E	186889	ROYALTY	0.002076
2027342	E	186889	ROYALTY	0.002077
2027343	E	186889	ROYALTY	0.008184
2027344	E	186889	ROYALTY	0.008184
2027348	E	192683	OVERRIDE	0.005339
2027349	E	192683	OVERRIDE	0.001748
2027350	E	192683	OVERRIDE	0.000129
2027351	E	192683	OVERRIDE	0.001794
2027353	E	192683	ROYALTY	0.010181
2027354	E	192683	ROYALTY	0.002297
2027355	E	192683	ROYALTY	0.000752
2027356	E	192683	ROYALTY	0.000207
2027357	E	192683	ROYALTY	0.000207
2027358	E	192683	ROYALTY	0.000726
2027359	E	192683	ROYALTY	0.000726
2027360	E	192683	ROYALTY	0.000726
2027361	E	195489	OVERRIDE	0.008215
2027365	E	196792	ROYALTY	0.000619
2027368	E	197425	ROYALTY	0.023376
2027369	E	197425	ROYALTY	0.007126
2027384	E	209682	ROYALTY	0.002292
2027385	E	209682	ROYALTY	0.001213
2027417	E	214759	OVERRIDE	0.038191
2027419	E	214759	OVERRIDE	0.038191
2027424	E	214759	ROYALTY	0.023619
2027428	E	214759	ROYALTY	0.010170
2027437	E	214759	ROYALTY	0.031326
2027439	E	214759	WORKING	0.656179
2027477	E	222291	WORKING	0.732165
2027478	E	010496	ROYALTY	0.001206
2027479	E	010496	ROYALTY	0.000348
2027480	E	010496	ROYALTY	0.000348
2027481	E	010496	ROYALTY	0.000348
2027482	E	010496	ROYALTY	0.001231
2027487	E	010496	ROYALTY	0.000161
2027490	E	010496	ROYALTY	0.000783
2027491	E	010496	ROYALTY	0.000706
2027492	E	010496	ROYALTY	0.000407
2027493	E	010496	ROYALTY	0.005489
2027494	E	010496	ROYALTY	0.005489
2027495	E	010496	ROYALTY	0.005489
2027496	E	010496	ROYALTY	0.005489
2027497	E	010496	OVERRIDE	0.000104
2027498	E	010496	OVERRIDE	0.000105
2027499	E	010496	ROYALTY	0.000095
2027500	E	010496	ROYALTY	0.005208
2027501	E	010496	ROYALTY	0.005208
2027502	E	010496	ROYALTY	0.005208
2027503	E	010496	ROYALTY	0.005208
2027504	E	010496	OVERRIDE	0.000152
2027507	E	010496	ROYALTY	0.000152
2027508	E	010496	ROYALTY	0.000467
2027509	E	010496	ROYALTY	0.000286
2027510	E	010496	ROYALTY	0.000214
2027511	E	010496	ROYALTY	0.002119
2027512	E	010496	ROYALTY	0.002119
2027513	E	010496	ROYALTY	0.000944
2027514	E	010496	ROYALTY	0.000810
2027517	E	010496	ROYALTY	0.000984
2027518	E	010496	ROYALTY	0.001302
2027519	E	010496	ROYALTY	0.002315
2027520	E	010496	ROYALTY	0.002315
2027521	E	010496	ROYALTY	0.002315
2027523	E	010496	ROYALTY	0.000163
2027527	E	010496	ROYALTY	0.003472
2027528	E	010496	ROYALTY	0.003472
2027529	E	010496	ROYALTY	0.003472
2027530	E	010496	ROYALTY	0.000772
2027531	E	010496	ROYALTY	0.000772
2027532	E	010496	ROYALTY	0.000772
2029670	E	001766	OVERRIDE	0.050000
2029671	E	001800	OVERRIDE	0.050000
2029690	E	223078	WORKING	0.720072
2029699	E	223078	OVERRIDE	0.001250
2029701	E	223078	OVERRIDE	0.001250
2029705	E	223078	OVERRIDE	0.009997
2029710	E	223078	OVERRIDE	0.016696
2029712	E	223078	ROYALTY	0.241862
2029715	E	223078	ROYALTY	0.000800
2029716	E	223078	ROYALTY	0.008073
2035118	E	182406	ROYALTY	0.002909
2036434	E	112715	ROYALTY	0.005208
2038097	E	001753	ROYALTY	0.016667
2038107	E	001766	ROYALTY	0.005209
2038110	E	001766	ROYALTY	0.001736
2038111	E	001766	ROYALTY	0.001736
2038113	E	001766	ROYALTY	0.001736
2038116	E	001810	OVERRIDE	0.050000
2038127	E	001840	OVERRIDE	0.001000
2038131	E	001840	OVERRIDE	0.001000
2038132	E	001840	OVERRIDE	0.003750
2038133	E	001840	OVERRIDE	0.001000
2038134	E	001840	OVERRIDE	0.005000
2038135	E	001840	OVERRIDE	0.010000
2038137	E	001840	OVERRIDE	0.003750
2038153	E	001840	OVERRIDE	0.008750
2038154	E	001840	OVERRIDE	0.001000
2038155	E	001840	OVERRIDE	0.001000
2038156	E	001840	OVERRIDE	0.003750
2038249	E	009415	OVERRIDE	0.001954
2038250	E	019173	OVERRIDE	0.010000
2038251	E	019173	OVERRIDE	0.010000
2038252	E	019173	OVERRIDE	0.010000
2038253	E	019173	OVERRIDE	0.020000
2038263	E	151734	ROYALTY	0.015624
2038264	E	151734	ROYALTY	0.015624
2043420	E	101006	OVERRIDE	0.000120
2043422	E	101006	OVERRIDE	0.000060
2043423	E	101006	OVERRIDE	0.000076
2043424	E	101006	OVERRIDE	0.000064
2043426	E	101006	ROYALTY	0.000165
2043427	E	101006	ROYALTY	0.000165
2043429	E	101006	ROYALTY	0.000073
2043430	E	101006	ROYALTY	0.000069
2043431	E	101006	ROYALTY	0.000065
2043432	E	101006	ROYALTY	0.000204
2043434	E	101006	ROYALTY	0.000062
2043435	E	101006	ROYALTY	0.000061
2043436	E	101006	ROYALTY	0.000062
2043437	E	101006	ROYALTY	0.000084
2043438	E	101006	ROYALTY	0.000059
2043439	E	101006	ROYALTY	0.000059
2043440	E	101006	ROYALTY	0.000059
2043441	E	101006	ROYALTY	0.000059
2043443	E	101006	ROYALTY	0.000089
2043444	E	101006	ROYALTY	0.000089
2043445	E	101006	ROYALTY	0.000083
2043446	E	101006	ROYALTY	0.000083
2043448	E	101006	OVERRIDE	0.000120
2043450	E	101006	OVERRIDE	0.000060
2043451	E	101006	OVERRIDE	0.000076
2043452	E	101006	OVERRIDE	0.000064
2043454	E	101006	ROYALTY	0.000165
2043455	E	101006	ROYALTY	0.000165
2043457	E	101006	ROYALTY	0.000073
2043458	E	101006	ROYALTY	0.000069
2043459	E	101006	ROYALTY	0.000065
2043460	E	101006	ROYALTY	0.000204
2043462	E	101006	ROYALTY	0.000062
2043463	E	101006	ROYALTY	0.000061
2043464	E	101006	ROYALTY	0.000062
2043465	E	101006	ROYALTY	0.000084
2043466	E	101006	ROYALTY	0.000059
2043467	E	101006	ROYALTY	0.000059
2043468	E	101006	ROYALTY	0.000059
2043469	E	101006	ROYALTY	0.000059
2043471	E	101006	ROYALTY	0.000089
2043472	E	101006	ROYALTY	0.000089
2043473	E	101006	ROYALTY	0.000083
2043474	E	101006	ROYALTY	0.000083
2047820	E	207934	ROYALTY	0.001810
2047824	E	207934	ROYALTY	0.000633
2047825	E	207934	ROYALTY	0.000599
2047835	E	207934	ROYALTY	0.001048
2047836	E	207934	ROYALTY	0.000633
2047838	E	207934	ROYALTY	0.000862
2047852	E	207934	ROYALTY	0.001048
2047854	E	207934	ROYALTY	0.000905
2047856	E	207934	ROYALTY	0.001725
2047978	E	223315	WORKING	0.875000
2047984	E	218754	ROYALTY	0.002300
2048082	E	218754	ROYALTY	0.002516
2048089	E	218754	ROYALTY	0.002432
2048249	E	150776	ROYALTY	0.000869
2048250	E	150776	ROYALTY	0.000868
2051522	E	001771	ROYALTY	0.000157
2051524	E	001771	ROYALTY	0.000156
2051528	E	001777	ROYALTY	0.000351
2051529	E	001777	ROYALTY	0.000586
2051530	E	001777	ROYALTY	0.000586
2051531	E	001777	ROYALTY	0.000586
2051532	E	002395	ROYALTY	0.003615
2051533	E	002398	ROYALTY	0.002363
2051534	E	002401	ROYALTY	0.002701
2051535	E	002408	WORKING	0.769417
2051536	E	003358	WORKING	0.626250
2051538	E	004374	ROYALTY	0.011718
2051539	E	004374	ROYALTY	0.011719
2051547	E	008388	ROYALTY	0.006250
2051549	E	011337	WORKING	0.600000
2051553	E	012020	ROYALTY	0.003250
2051558	E	012475	OVERRIDE	0.004303
2051559	E	012475	OVERRIDE	0.016077
2051561	E	013450	ROYALTY	0.007407
2051562	E	013450	ROYALTY	0.010582
2051563	E	013450	ROYALTY	0.003527
2051564	E	013450	ROYALTY	0.003527
2051565	E	013450	WORKING	0.781250
2051567	E	019173	OVERRIDE	0.002750
2051568	E	019173	OVERRIDE	0.002750
2051573	E	019558	WORKING	0.750000
2051574	E	020740	OVERRIDE	0.007125
2051576	E	021021	ROYALTY	0.011371
2051591	E	023095	ROYALTY	0.002635
2051592	E	023095	ROYALTY	0.002635
2051593	E	023095	ROYALTY	0.002635
2051595	E	024919	ROYALTY	0.015625
2051596	E	024919	ROYALTY	0.015625
2051597	E	024919	ROYALTY	0.015625
2051598	E	024919	ROYALTY	0.015625
2051599	E	024919	ROYALTY	0.015625
2051600	E	024919	ROYALTY	0.015625
2051601	E	024919	ROYALTY	0.015625
2051602	E	024919	ROYALTY	0.023438
2051603	E	024919	ROYALTY	0.023438
2051604	E	024919	ROYALTY	0.023438
2051605	E	024919	ROYALTY	0.023438
2051606	E	024919	ROYALTY	0.046873
2051607	E	024919	WORKING	0.750000
2051608	E	024948	OVERRIDE	0.011632
2051609	E	024948	OVERRIDE	0.011874
2051610	E	024948	OVERRIDE	0.005000
2051611	E	024948	OVERRIDE	0.005000
2051612	E	024948	ROYALTY	0.011400
2051613	E	024948	ROYALTY	0.004557
2051615	E	024948	ROYALTY	0.004557
2051616	E	024948	ROYALTY	0.004557
2051617	E	024948	ROYALTY	0.073102
2051618	E	024948	ROYALTY	0.003646
2051619	E	024948	ROYALTY	0.004557
2051620	E	024948	ROYALTY	0.003140
2051621	E	024948	ROYALTY	0.003139
2051622	E	024948	ROYALTY	0.041667
2051623	E	024948	ROYALTY	0.011400
2051624	E	024948	ROYALTY	0.009942
2051625	E	024948	ROYALTY	0.011400
2051626	E	024948	ROYALTY	0.003646
2051627	E	024948	ROYALTY	0.001458
2051628	E	024948	ROYALTY	0.010938
2051629	E	024948	ROYALTY	0.003139
2051630	E	024948	ROYALTY	0.003140
2051631	E	024948	ROYALTY	0.001823
2051632	E	024948	WORKING	0.750485
2051654	E	025129	WORKING	0.732093
2051655	E	007374	WORKING	0.796951
2051657	E	035629	ROYALTY	0.002077
2051658	E	035629	ROYALTY	0.002077
2051659	E	035629	ROYALTY	0.000173
2051660	E	035629	ROYALTY	0.000173
2051661	E	035629	ROYALTY	0.000173
2051662	E	035629	ROYALTY	0.008183
2051663	E	035629	ROYALTY	0.008183
2051664	E	035629	ROYALTY	0.000310
2051665	E	035629	ROYALTY	0.000310
2051666	E	035629	ROYALTY	0.000310
2051667	E	035629	ROYALTY	0.000310
2051668	E	035629	ROYALTY	0.000310
2051669	E	049025	OVERRIDE	0.004451
2051670	E	049025	OVERRIDE	0.004451
2051671	E	049025	ROYALTY	0.007204
2051674	E	049025	ROYALTY	0.001897
2051675	E	049025	ROYALTY	0.002024
2051676	E	049025	ROYALTY	0.022820
2051678	E	049025	ROYALTY	0.002072
2051679	E	049025	ROYALTY	0.001016
2051680	E	049025	ROYALTY	0.000366
2051681	E	068752	ROYALTY	0.000161
2051682	E	068752	ROYALTY	0.000363
2051683	E	068752	ROYALTY	0.000363
2051684	E	068752	ROYALTY	0.000363
2051685	E	068752	ROYALTY	0.000363
2051686	E	068752	ROYALTY	0.000969
2051687	E	068752	ROYALTY	0.001420
2051688	E	068752	ROYALTY	0.000286
2051689	E	068752	ROYALTY	0.000545
2051690	E	082061	WORKING	0.682732
2051697	E	142134	ROYALTY	0.003472
2051698	E	142134	ROYALTY	0.003472
2051699	E	142134	ROYALTY	0.003472
2051700	E	148210	WORKING	0.750000
2051701	E	148399	WORKING	0.697569
2051705	E	151734	ROYALTY	0.000703
2051708	E	153438	ROYALTY	0.005775
2051709	E	153438	WORKING	0.724375
2051713	E	154325	OVERRIDE	0.022031
2051716	E	154325	WORKING	0.723750
2051717	E	155124	WORKING	0.800000
2051721	E	155936	ROYALTY	0.001855
2051722	E	155936	ROYALTY	0.001709
2051723	E	155936	ROYALTY	0.000331
2051724	E	155936	ROYALTY	0.000331
2051725	E	155936	WORKING	0.723750
2051726	E	157025	WORKING	0.800000
2051727	E	158949	WORKING	0.678265
2051728	E	159622	WORKING	0.731933
2051729	E	160367	WORKING	0.720644
2051730	E	160513	WORKING	0.826321
2051731	E	160549	WORKING	0.731933
2051732	E	161313	WORKING	0.750000
2051733	E	161466	WORKING	0.800000
2051734	E	161522	WORKING	0.806086
2051736	E	161539	WORKING	0.723750
2051738	E	165671	WORKING	0.750000
2051746	E	167999	WORKING	0.680644
2051749	E	168260	OVERRIDE	0.002500
2051753	E	168866	ROYALTY	0.001536
2051754	E	168866	ROYALTY	0.026856
2051757	E	168866	WORKING	0.723750
2051758	E	168884	OVERRIDE	0.003719
2051759	E	168884	ROYALTY	0.000700
2051760	E	168884	ROYALTY	0.000770
2051761	E	171232	OVERRIDE	0.002500
2051763	E	171232	ROYALTY	0.000157
2051765	E	171232	ROYALTY	0.000157
2051766	E	171232	ROYALTY	0.000117
2051768	E	171989	WORKING	0.731933
2051779	E	174380	OVERRIDE	0.011016
2051785	E	174380	ROYALTY	0.003308
2051786	E	174380	WORKING	0.716129
2051787	E	176287	WORKING	0.731937
2051788	E	177910	OVERRIDE	0.003750
2051789	E	177910	OVERRIDE	0.000588
2051791	E	177910	ROYALTY	0.000319
2051792	E	177910	ROYALTY	0.000135
2051794	E	177910	ROYALTY	0.000135
2051795	E	177910	ROYALTY	0.000100
2051796	E	177910	ROYALTY	0.000356
2051797	E	177910	ROYALTY	0.000163
2051798	E	177910	ROYALTY	0.000024
2051799	E	177910	ROYALTY	0.000024
2051800	E	177910	ROYALTY	0.000024
2051801	E	177910	ROYALTY	0.000203
2051807	E	192663	OVERRIDE	0.002500
2051811	E	198556	WORKING	0.700000
2051812	E	199860	WORKING	0.843750
2051815	E	218754	ROYALTY	0.003235
2051819	E	218754	ROYALTY	0.002830
2051821	E	218754	ROYALTY	0.002432
2051824	E	218754	ROYALTY	0.005770
2051831	E	218754	WORKING	0.902825
2051835	E	226692	ROYALTY	0.005247
2051836	E	226692	ROYALTY	0.000637
2051838	E	226692	ROYALTY	0.003882
2051839	E	226692	ROYALTY	0.002693
2051841	E	226692	ROYALTY	0.003882
2051842	E	226692	ROYALTY	0.005387
2051843	E	226692	ROYALTY	0.002022
2051844	E	226692	ROYALTY	0.000330
2051845	E	226692	ROYALTY	0.000352
2051846	E	226692	ROYALTY	0.002022
2051847	E	226692	ROYALTY	0.000178
2051848	E	226692	ROYALTY	0.001294
2051849	E	226692	ROYALTY	0.001294
2051851	E	226692	ROYALTY	0.000291
